businessId,id,name,genre,isopen,stars
189,hl6s4hGsJDcRhHIWrSM-UA,Azuza Hookah Lounge & Cafe,"Beer, Wine & Spirits, Bars, Ethnic Food, Cafes, Specialty Food, Restaurants, Cocktail Bars, Arts & Entertainment, Hookah Bars, Tea Rooms, Food, Nightlife, Mediterranean, Coffee & Tea, Music Venues",1,4.5
190,9ogNVbTPvJd3TfLDGOrjRw,The Pickled Peach,"American (New), Restaurants",1,4.5
191,VkOyrR6CDfhZ7hh4yOvhiw,Harkins Theatres Chandler Fashion 20,"Cinema, Arts & Entertainment",1,4.0
192,hCsJv234v62MgdsUU1j8dQ,Big Sur Oyster Bar,"Restaurants, Seafood",1,3.5
193,8E2Uc0Mn4cn_yEY0xFv-9A,Right Toyota,"Automotive, Auto Repair, Car Dealers",1,3.0
194,fnaDx7UD4MiodQlgYHDwsQ,Dragon Palace,"Restaurants, Chinese",1,4.0
195,qHQPvp6pZ75fB63kOKUPqg,Carpet Monkeys,"Home Cleaning, Carpet Cleaning, Air Duct Cleaning, Damage Restoration, Home Services, Carpeting, Local Services",1,5.0
196,q3P5fMndhQaDC9AFPaDI_A,La Madeleine French Bakery & Café,"Food, Restaurants, French, Sandwiches, Desserts",1,3.5
197,FhIeCF6QrsLaRvAeu0oEPQ,Bob Taylor's Ranch House,"American (Traditional), Restaurants, Steakhouses, Nightlife, Bars, Cocktail Bars, Seafood",1,3.5
198,0LPVkxZ-Ab9Jx6_ytA-Yew,Tea Fusion Cafe,"Sandwiches, Coffee & Tea, Restaurants, Bubble Tea, Desserts, Cafes, Food",1,4.5
199,-PKUAor_Nz_IaNjP_jIwyA,Playa Cabana - Hacienda,"Restaurants, Mexican",1,3.5
200,yHBhLawYmIthUPLbUXK5kw,Fuego Tacos,"Restaurants, Latin American",0,3.5
201,cghHesD2NXV5yUu-ZAxE2g,Lumberjacks,"Restaurants, American (Traditional)",1,3.0
202,gomzC2CMt6MD_ykOSGwdDA,Sushi Tomo,"Restaurants, Japanese, Sushi Bars",1,4.0
203,xS5HGqgk0KY2jFWU-l_nrA,The Covenant,"American (New), Food, Nightlife, Wine Bars, Bars, Coffee & Tea, Restaurants, Breakfast & Brunch",1,4.0
204,Ia1JlEo7UUyZtmqRe1K1Pw,Makers & Finders Coffee,"Food, Coffee & Tea, Breakfast & Brunch, Latin American, Restaurants",1,3.5
205,50NTSGbZ3pN5643_K1IReA,Via Delosantos,"Mexican, Restaurants, Food",1,4.0
206,wdwODzBChLIh_u8V8CPpyA,Casa Rasta,"Mexican, Restaurants, Caribbean",0,3.5
207,VkECNTcZZ1mdN-VJltJcWA,King & I,"Thai, Salad, Soup, Restaurants",1,3.5
208,WLblFINiPI18_o1OdDsnVg,Cafe Rio,"Mexican, Restaurants",1,3.0
209,IyVdd_IqwUtzQDTxw2W9qw,Saddle Ranch Chop House,"American (Traditional), Nightlife, Steakhouses, Restaurants, Bars, American (New)",1,2.5
210,GLVahCssTKPBY_06LzUGQA,Rainbow Donuts Cafe and Deli,"Bagels, Restaurants, Donuts, Sandwiches, Cafes, Food, Breakfast & Brunch, Delis",1,4.5
211,Q0EZmATxDphzRMszNV2LVg,Wildflower,"Food, American (New), Restaurants, Breakfast & Brunch, Bakeries",1,4.5
212,dnYzFJ9m1USQqhZv1ZTuwA,The Official Saw Escape Room Las Vegas,"Event Planning & Services, Active Life, Escape Games, Kids Activities, Team Building Activities",1,4.5
213,NPincL15kJtyVOmUCCQKVQ,Arizona Taco Festival,"Festivals, Local Flavor, Arts & Entertainment, Food",1,2.5
214,JlEy8FH6123SJBoNwG235g,WingTime,"Chicken Wings, Restaurants, Chicken Shop",1,4.0
215,nWx5GEaJ1dpc-psAbG_v5Q,Jesse's Pizza,"Restaurants, Pizza, Food",1,4.0
216,PWW_jT4tHP_r1S18ePJyTQ,Herb 'n Flavors,"Restaurants, American (New), Mediterranean, Greek, Gluten-Free, Italian",0,4.0
217,xGv3zpEr_yH7H_sCfEyzaQ,Seed Shack,"Food, Vegan, Restaurants, Juice Bars & Smoothies, Vegetarian",1,4.5
218,anzCdD5eIEHwydTpXhLlUA,Happy Dog,"Nightlife, Music Venues, Arts & Entertainment, Restaurants, Bars, Lounges, Cocktail Bars, Hot Dogs, Pubs",1,4.0
219,e59uNE07Gf-yrIl4rX3KZw,Bareburger,"Vegetarian, Burgers, Salad, Breakfast & Brunch, Restaurants, American (Traditional)",0,3.5
220,QMI6A2H1N3SwKU69SiASJA,Couscous Express,"Moroccan, Vegan, Halal, Mediterranean, Restaurants",0,4.5
221,5rEKjXLslSp58R2ygAZh6w,Nails With Love,"Nail Salons, Makeup Artists, Beauty & Spas, Waxing, Hair Removal",1,4.0
222,A6nY4SCrMuLPtlbq-EKnfA,The Living Room,"Restaurants, Bars, American (New), Wine Bars, Nightlife",1,3.5
223,YkAIlxYZ1guSqbbowU9X4g,Luckee,"Breakfast & Brunch, Chinese, Dim Sum, Restaurants",1,3.5
224,-JwSuDqyFILFJmVpjrVbwA,Half Moon Sports Grill,"Bars, Sports Bars, Restaurants, Nightlife, Sandwiches, American (New), Burgers",1,3.5
225,vMnB2Cz3c1Io1IEyeLLVOA,Tum Nak Thai,"Thai, Restaurants",1,4.0
226,t61eGISz7qMOxEe7o3vwEw,Perfect Pear Bistro,"Wine Bars, American (New), Nightlife, Salad, Gluten-Free, Bars, Sandwiches, Restaurants",1,4.5
227,2FfZUyA82YhQCjWNiqDCzQ,Lenny's Burger Shop,"Burgers, Diners, Restaurants",1,3.5
228,0i95sgY7pzYW9k88SOVJ8A,Cork & Cleaver Social Kitchen,"Local Flavor, Restaurants, Food, American (New)",0,4.0
229,rl137V_5Hx0cJAV4beVdhA,Campechano Taquería,"Mexican, Restaurants",1,4.0
230,c_iQzwsTDYraPvHSKz88QA,Sugar Factory,"American (New), Restaurants, Candy Stores, Desserts, Specialty Food, Food",0,3.0
231,R3FZENdOY_TTKykKsJIuRA,Educo Salon,"Hair Salons, Beauty & Spas",1,4.5
232,dSEcQPPUlATxZf5pvN_t5Q,Red Devil Italian Restaurant & Pizzeria,"Italian, Restaurants, Event Planning & Services, Caterers, Pizza",1,3.5
233,vrKcFQPxj1Zzyj93yl-t6g,Topgolf,"Nightlife, Active Life, Bars, Mini Golf, American (New), Restaurants, Golf",1,4.0
234,wopyolJM2hOAt3dPRmahNA,Texas Roadhouse,"American (New), Barbeque, Restaurants, Sandwiches, American (Traditional), Salad, Steakhouses",1,3.5
235,1GKoDNt26Icmww3dd7PcOg,Louis Vuitton Scottsdale,"Men's Clothing, Women's Clothing, Fashion, Leather Goods, Accessories, Eyewear & Opticians, Luggage, Shoe Stores, Shopping",1,3.5
236,VdlPZg2NAu8t8GkdbPLecg,Tandoori Times Indian Bistro,"Pakistani, Gluten-Free, Soup, Salad, Seafood, Restaurants, Indian",1,3.5
237,aNe8ofTYrealxqv7VtFTuw,Sierra Gold,"Pubs, Sports Bars, Pizza, Nightlife, Food, Breweries, American (New), Bars, Restaurants",1,3.5
238,z2LzzuzC8BjQcojQjd4tDQ,Totally Baked Cookie,"Food, Food Delivery Services, Desserts",1,4.5
239,EzNdXFIaUqU1SC75dJJKRw,Black & Bleu American Grill,"Event Planning & Services, American (New), Caterers, Seafood, Restaurants, American (Traditional), Burgers, Steakhouses, Food",0,3.5
240,7QSFLU0AGAUqwnQWg3qHqQ,Northstar Dryer Vent Cleaning,"Beauty & Spas, Handyman, Local Services, Heating & Air Conditioning/HVAC, Air Duct Cleaning, Home Services, Fire Protection Services, Appliances & Repair, Marketing, Home Cleaning, Hair Salons, Professional Services",1,5.0
241,1Df5WnLX3DqN6ymlhqznaQ,Roy's Restaurant,"Seafood, Restaurants, Sushi Bars, Hawaiian, Steakhouses, Asian Fusion",0,4.5
242,LPnGdeEJyMMO02e02PqZBA,P.J. Clarke's New York Chophouse,"Steakhouses, Gastropubs, Seafood, American (New), Venues & Event Spaces, Beer, Wine & Spirits, Restaurants, Food, Event Planning & Services",0,4.0
243,qQCsLGMncJp1xWUGnOKCQA,32 Shea,"Nightlife, Food, Restaurants, Beer, Wine & Spirits, Coffee & Tea, Breakfast & Brunch, Bars, Wine Bars, Do-It-Yourself Food, Cafes",1,4.0
244,fYTfTGqseS7rJk9AMt2zvw,On The Border Mexican Grill & Cantina,"Restaurants, Tex-Mex, Mexican",1,2.5
245,1kvrsDz_5ATKQBguHfJzaA,Merchant Square Antique Marketplace,"Furniture Stores, Home Decor, Used, Vintage & Consignment, Fashion, Home & Garden, Antiques, Shopping",1,4.0
246,WRQ-9LluyivReFiQZFUujw,Buldogis Gourmet Hot Dogs,"Korean, Restaurants, Asian Fusion, Chicken Wings, Hot Dogs",1,4.5
247,Riei2mJ51OPhilVauV8NTg,FlightNetwork,"Hotels & Travel, Travel Services",1,1.5
248,AXyptrkdFAkZ608lOFIJYA,Jun's Korean,"Restaurants, Korean",1,4.0
249,MbdUXJ-I0dKIrqgfqm1SWQ,Vermont Sandwich Co,"Caterers, Event Planning & Services, Sandwiches, Restaurants",0,4.0
250,O-uIEuv7JLUHajkemx_sVw,Beerbistro,"Restaurants, Bistros, Bars, Beer Bar, Pubs, Nightlife, American (New), Canadian (New)",1,4.0
251,seYvTmOZGJ2IAMdfQa8pkg,Urban Beans Cafe & Bar,"Bars, Vegetarian, Coffee & Tea, Nightlife, Bakeries, Cafes, Breakfast & Brunch, Sandwiches, Restaurants, Food",1,3.5
252,hHtOsr-NMviBKlMqDBeI9Q,Yolis Café,"Salad, American (New), Burgers, Restaurants, American (Traditional), Breakfast & Brunch",0,4.0
253,KR2kRmHnRCaNzOUEGoB25w,B Spot,"Salad, Burgers, Desserts, Bars, Food, Whiskey Bars, Nightlife, Restaurants, Beer Bar, Wine Bars",1,3.5
254,L772e6l2Yd0DJEyCBxBNng,State Street Brats,"Sports Bars, Restaurants, American (Traditional), Nightlife, Bars",1,3.0
255,qhagbvK-Pv4cGGghJ7gXBA,Konnichiwa,"Japanese, Restaurants",0,4.0
256,f_eiOrEcMnkHB7GvQVOHkQ,Terrace Pointe Cafe,"American (Traditional), American (New), Restaurants",1,4.0
257,GvKx1QL6XLyMZnWZun1DPQ,Maxwell's Tavern,"Greek, Southern, American (Traditional), Restaurants",1,4.0
258,QCUjHPu7OF_bqfjnehlQaQ,Nolen Kitchen,"Food, Nightlife, Mediterranean, Wine Bars, American (New), Desserts, Breakfast & Brunch, Bars, Restaurants",0,3.5
259,74C1z6cqEdvJVgETTcEodw,Portofino by Chef Michael LaPlaca,"Arts & Entertainment, Italian, Hotels & Travel, Hotels, Restaurants, Event Planning & Services, Bars, Casinos, Wine Bars, Lounges, Nightlife",0,4.0
260,d8lmIZIqmBC9oPM8y1dc7Q,Paco's Tacos & Tequila,"Tex-Mex, Restaurants, Bars, Mexican, Tacos, Nightlife",1,4.0
261,LUN6swQYa4xJKaM_UEUOEw,Red Carpet VIP,"Hotels & Travel, Travel Services, Nightlife, Transportation, Party & Event Planning, Limos, Event Planning & Services",1,4.5
262,ViJGzET7fBMShhIgKew2Bg,Border MX Mexican Grill and Cantina,"Mexican, Restaurants",0,4.0
263,CIdyd88FK-4-YaEFo3Ht6A,Virgin America,"Airports, Airlines, Transportation, Hotels & Travel",0,3.5
264,iNhP0ejUf2jVzaR5YCOoEQ,Remezzo Italian Bistro,"Pizza, Italian, Restaurants",1,3.5
265,iTwYEwBqer2O4OkI_7Ef9A,Boulder Pit Stop,"American (New), Burgers, Restaurants, American (Traditional)",1,4.5
266,Px56NzP2NAUH2GktqSkSVg,Kangamoo Indoor Playground,"Playgrounds, Active Life, Party & Event Planning, Toy Stores, Venues & Event Spaces, Shopping, Kids Activities, Event Planning & Services, Arts & Entertainment",1,4.5
267,RMzjD_LpED02tGGafX0RBw,City Barbeque,"American (Traditional), Caterers, Barbeque, Event Planning & Services, Restaurants",1,4.0
268,rxjHvIvV_BlzKa8ftRUpGA,Five Guys,"Burgers, Sandwiches, Restaurants, Fast Food, American (New)",1,3.5
269,eN8mkjt_q686hGKi-A9ceg,Byblos Restaurant,"Mediterranean, Restaurants, Greek, Middle Eastern",1,4.0
270,OfErL1qfNmgTF4375veOPA,Christopher Moving,"Movers, Home Services, Automotive, Self Storage, Local Services, Vehicle Shipping",1,4.5
271,9yrAfE46k-_kqg4ULHu8Vw,Little Piggy's,"Korean, Barbeque, Restaurants",1,4.0
272,Wgj8dI74HETaldI3dIZ7vg,Renaissance Phoenix Glendale Hotel & Spa,"Venues & Event Spaces, Hotels & Travel, Hotels, Event Planning & Services",1,4.0
273,B7lWxgPmJPJJ7Mz2OL6aAg,Native Grill & Wings,"Pizza, Chicken Wings, Restaurants, Bars, Nightlife, American (New), American (Traditional), Sports Bars",1,3.0
274,NBtUS6ihgRMbrk0s8g3RUw,Taste of Thai,"Asian Fusion, Thai, Restaurants",1,4.5
275,c5TOGBUCCUUNBPM7h_KbmQ,Fausto's Mexican Grill,"Chicken Wings, Mexican, Breakfast & Brunch, Restaurants",1,4.0
276,f30-DOoIxvoV9btiDvKMTw,Joe's Midnight Run,"Bars, Restaurants, Nightlife, American (New)",0,4.0
277,R_M4P9XetEM-aLE7eHdthw,Crazy Sushi & Crab,"Japanese, Sushi Bars, Restaurants",0,4.0
278,4yIOZXIYJiQlkqW_MUtVgQ,The Habit Burger Grill,"Restaurants, Burgers",1,4.0
279,LMa0x4S5-5XYZegwB7jPug,Jimmy's A & A Deli,"Donairs, Mediterranean, Food, Grocery, Restaurants, Convenience Stores",1,4.0
280,Yiw2jUJzUdFmglHZgj4RaQ,808 Tapas,"Restaurants, Asian Fusion, Sushi Bars, Japanese",0,4.0
281,gy5pr5bFAjOL5rERSdMCLg,The Keg Steakhouse + Bar - York Street,"Restaurants, Steakhouses, Nightlife, Seafood, Bars",1,4.0
282,atVh8viqTj-sqDJ35tAYVg,Beach Cafe,"Restaurants, Burgers, Diners, Breakfast & Brunch",1,3.5
283,M7FOXsuEuRbwEfxUrNKv5w,Sheraton Centre Toronto Hotel,"Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel",1,3.0
284,dQQ8Qb0K5U97qkcLCZkkWQ,Fuddruckers,"Burgers, Restaurants, American (Traditional)",1,3.0
285,gc_GGat7TgNCmrgc4nVOgw,Crush,"Nightlife, Tapas Bars, Bars, Lounges, Restaurants, American (New)",1,3.5
286,ZCsvwa_dsqNB8d8tYHPdjw,Sir Edmond Halley's,"Restaurants, Pubs, Bars, Fish & Chips, Nightlife",1,3.5
287,WFB1fn8rWNukmmIfTg6AMw,"Ay Caramba, Eh","Mexican, Latin American, Restaurants",1,4.5
288,46hnat0aLao-qYWZkN9aBg,Los Dos Molinos,"New Mexican Cuisine, Restaurants, Mexican",1,3.5
289,EwxhzR-VghhMsRObXLMitw,Lou's Diner,"Breakfast & Brunch, Diners, American (Traditional), Restaurants",1,4.5
290,PlNwT37ZahtL-3GRHQ7mVg,Cardinal Rule,"Restaurants, American (Traditional), Diners",0,3.5
291,oFHvr1cAktvU-bQgrl4aPw,The Coronado PHX,"Nightlife, American (New), Restaurants, Vegan, Coffee & Tea, Cafes, Cocktail Bars, Vegetarian, Bars, Bakeries, Food",1,4.0
292,sVqV9lzvx98kWU39Fn4c6w,Sky Asian Bistro,"Seafood, Asian Fusion, Chinese, Buffets, Sushi Bars, Restaurants",1,4.0
293,CymM3BP68hGigBK_5ap58A,sarita a restaurant,"American (New), Nightlife, Bars, Wine Bars, Seafood, Pizza, Restaurants",1,4.0
294,xDvl_i1g1HCJ4EmIRmwfqg,Denny's,"Diners, Restaurants, American (Traditional), Breakfast & Brunch, Sandwiches",1,3.0
295,tWJWgm6o-FwwcxXa6G7l4Q,Fired Pie,"Food Delivery Services, Pizza, Salad, Food, Restaurants, Desserts",1,4.0
296,orypdwCu2oSEJv3YNTSAhw,Pork on a Fork,"Restaurants, Salad, Barbeque, Caterers, Sandwiches, Event Planning & Services",1,4.0
297,AWaxaKm_YgTkxbW8kjsmdg,Moe's Original Bar B Que,"Restaurants, Caterers, Sandwiches, Barbeque, Salad, Nightlife, Event Planning & Services, Bars",1,4.0
298,eSlmVbicgkhtD9niSuReJw,The Cheesecake Factory,"Food, Restaurants, Salad, Desserts, Seafood, American (Traditional), American (New)",1,3.5
299,UqhVZYUeoBGroYpZB-9jlQ,Chili's,"Mexican, Restaurants, Bars, Nightlife, American (Traditional), Tex-Mex",1,3.0
300,oD-C0IhodDOtWWOiNm2txA,The Farm At South Mountain,"Specialty Food, Art Classes, Sandwiches, Education, Restaurants, Fruits & Veggies, Arts & Entertainment, Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch, Farms, Wedding Planning, Food, American (Traditional)",1,4.0
301,WRj8rLeJpU49wqU9EmZLEg,Fancy Franks,"Donuts, Burgers, Poutineries, Fast Food, Hot Dogs, Food, Restaurants",1,3.5
302,WM4D3auXZu8TV48IsWHYNQ,4 Seasons Nails and Spa,"Waxing, Hair Removal, Beauty & Spas, Nail Salons",1,4.5
303,5qG4UHurI1yEozwn25WAFw,BLACKOUT Dining in the Dark,"Diners, Venues & Event Spaces, Event Planning & Services, Arts & Entertainment, Vegetarian, American (New), Mediterranean, Nightlife, Restaurants",1,4.0
304,x5vSE0-NO_YSZtOnitLWuQ,Gandolfo's New York Delicatessen,"Delis, Sandwiches, Restaurants",1,3.0
305,zaSM6uihMgY_Fl4U1f3Oew,Sunsational Coffee,"Breakfast & Brunch, Food, Cafes, Restaurants, Coffee & Tea",1,4.5
306,ZtJ6sTq7-5rL9ORUtQJHAQ,Gaetano's Ristorante,"Restaurants, Italian, Beer, Wine & Spirits, Food",1,4.0
307,FStFa2esHFgsAjVzIGJcQA,Ashley HomeStore,"Furniture Assembly, Home Decor, Home & Garden, Home Services, Shopping, Mattresses, Furniture Stores",1,3.0
308,s_VpeEfBsG-sGg6Vyq8afQ,Pho Lien,"Restaurants, Food, Ethnic Food, Vietnamese, Specialty Food, Vegetarian",1,4.0
309,vezSmTPXG1Tz6DPckHtsCw,Pixy Cakes,"Desserts, Food, Bakeries",1,3.0
310,zLEvIXFzISHfYXSOmZQkjw,West Russell Animal Hospital,"Pet Services, Veterinarians, Pet Sitting, Pets",1,4.5
311,JXhi6GuB6wqBfw2Tc7ohvw,Golden Thai Kitchen,"Food, Imported Food, Ethnic Food, Local Flavor, Specialty Food, Thai, Restaurants",1,4.5
312,eFcpMAgG5OLzgElmnO2DUQ,SWEET BOX,"Desserts, Coffee & Tea, Food, Gelato, Bakeries",1,4.5
313,Z5kjUEm1A18l864gb3XA8A,Town Crier Pub,"Restaurants, Nightlife, Pubs, Bars",1,4.0
314,vxadNrpTY7OHNmWsrEpNnA,Landmark Diner Restaurant,"Mediterranean, Italian, Restaurants, Greek, Breakfast & Brunch, Diners",1,3.5
315,ZBF80rNCePZyv9HbmaRBNQ,Curry Bowl,"Vegetarian, Indian, Buffets, Pan Asian, Restaurants, Food, Desserts",1,4.0
316,nZAJ2a2-Oyxt6GzX97i2pg,Jimbo's Bar & Grill,"Nightlife, Bars, Dive Bars, Restaurants, American (Traditional), American (New), Sports Bars",1,4.0
317,EGzbYCNiLoBuRvJmzqrKxQ,Just Like Home Doggie Hotel And Grooming,"Pet Sitting, Pet Groomers, Pet Services, Pet Training, Pets",1,4.5
318,VoTi4yVhTVyFdmxUpoyUsg,Sonora Mesquite Grill,"Mexican, Restaurants",0,4.5
319,EyE2NntpQyVPaLX7gSC9dA,Sa Bai On The Fly,"Thai, Restaurants",1,4.0
320,KHZ8NKpNTkK_DKVUHAoJKQ,Bodega 13,"Tapas/Small Plates, Sandwiches, Jazz & Blues, Tapas Bars, Nightlife, Modern European, Restaurants, Arts & Entertainment",1,4.0
321,rdE9gg0WB7Z8kRytIMSapg,Lazy Dog Restaurant & Bar,"Comfort Food, American (New), Restaurants, Bars, Breakfast & Brunch, Wine Bars, Tapas/Small Plates, Burgers, Nightlife, Cocktail Bars, Beer, Wine & Spirits, Food, Beer Bar",1,4.0
322,aPlGRDxKaA6JkE5mY66g0w,"The Westin Harbour Castle, Toronto","Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",1,3.0
323,R6cjtlmUW_8hV4AlPTp99A,West Flamingo Animal Hospital,"Pets, Veterinarians",1,4.0
324,l-D0uS-tgmhkFpHKBXvPQA,Chino Bandido,"Chinese, Restaurants, Asian Fusion, Mexican",0,3.5
325,Zi7_E88i5KlOtaBobPVc5w,Refresh Massage,"Day Spas, Health & Medical, Massage, Reflexology, Beauty & Spas, Massage Therapy",1,4.5
326,lcd71KXyEdFjGzWdqH3tAw,Mizu Japanese Sushi Restaurant,"Restaurants, Sushi Bars, Japanese, Salad",1,4.5
327,IZUDXIq5SULhQ5RGLCdB7g,Mr Mesquite Taqueria,"Tacos, Street Vendors, Restaurants, Mexican, Food",1,4.0
328,siVUkho_c5BaptuWV-_eTg,Union Grill & Tap,"Gastropubs, Restaurants, American (New)",1,4.0
329,VahVKCDFougCFlWH87OYZQ,Village Pub & Poker,"Food, Bars, Arts & Entertainment, Restaurants, Casinos, American (Traditional), Pubs, Breweries, Nightlife",1,4.0
330,w4yq1IRk0DHQE995giqjGg,Olive Garden Italian Restaurant,"Wine Bars, Italian, Salad, Nightlife, Bars, Restaurants",1,3.5
331,I8GF2YtkYqTUaLg0m9hI9Q,Petland,"Pets, Pet Services, Pet Adoption, Pet Stores",1,2.0
332,oIEmXWLtoh5blz-iwI8MZQ,Midas,"Automotive, Auto Repair, Oil Change Stations, Tires",1,4.0
333,fmke0ozj83GAebHEdbnlfw,Zoes Kitchen,"Restaurants, Kebab, Greek, American (New), Mediterranean, Southern, Sandwiches",1,4.0
334,sWwCwjsd27k0Y8m1RIWZEg,El Chorro,"Salad, Venues & Event Spaces, Food, Event Planning & Services, American (Traditional), Burgers, Desserts, Bars, American (New), Nightlife, Restaurants, Diners, Breakfast & Brunch",1,3.5
335,91EhRceds781OLo3M4BDrA,Nordstrom Scottsdale Fashion Square,"Shopping, Department Stores, Women's Clothing, Men's Clothing, Fashion",1,4.0
336,Mv7N0bU56dhtoDP-m2JOow,Sonoma Grille,"American (New), Tapas Bars, Nightlife, Bars, Lounges, Restaurants",0,3.5
337,Nf1ZtgHwg0Mu5lOaJYgDGQ,Slices,"Restaurants, Pizza",1,3.5
338,gRMYm-CeEdjXtaQcVo8vsw,Ryu Sushi & Teppanyaki,"Beer, Wine & Spirits, Food, Restaurants, Sushi Bars, Japanese",1,4.0
339,9KmvrnyjWTr4sly0Dt770g,Jardin Nelson,"Restaurants, Jazz & Blues, Nightlife, Breakfast & Brunch, Creperies, Arts & Entertainment",1,4.0
340,EgrW38gqGcNH2tKdRd_XZQ,Fred's Not Here,"American (New), Canadian (New), Restaurants",1,3.0
341,SYGbbZlLk81_bOlBptbS7A,Kyklos Greek Cafe,"Restaurants, Mediterranean, Greek, Vegetarian",1,4.5
342,brpJ1jYGH_Pgrx7dKIqesA,Carnegie Science Center,"Museums, Arts & Entertainment",1,4.0
343,r-wz3rmeNGLBMOqtfXnxog,Don Michael's,"Specialty Food, Nightlife, Pasta Shops, Wine Bars, Restaurants, Salad, Bars, Italian, Food",1,4.5
344,qsJkjQoM3Hdg6Gtqp2S9_w,Archi's Thai Cafe,"Thai, Restaurants, Food",1,3.5
345,oiTq668GwyXo5hMHjdW0kA,Stack'd Burgers - Shadyside,"Pubs, Restaurants, Nightlife, Bars, Burgers, American (Traditional)",1,4.0
346,3D-FJxp8bsBzm3zJVqs92g,OverEasy Restaurant,"Restaurants, Breakfast & Brunch",1,3.0
347,F6Xyqyoi_RCTc3mf00ip2Q,J.K. Sushi,"Japanese, Korean, Sushi Bars, Restaurants",1,3.5
348,ZRHSidI7IIeXhTHMc9L_gw,Kneader's Bakery,"Food, Cafes, Bakeries, Restaurants, Sandwiches",1,3.0
349,XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,"Nightlife, Lounges, Restaurants, Bars, American (Traditional), Breakfast & Brunch",1,4.0
350,svFq2-4Yv5bIXtB2EK24Ow,Postino Kierland,"Restaurants, Breakfast & Brunch, Nightlife, Wine Bars, Italian, Bars",1,4.0
351,VUtazCTIc0aoOrQprP_s-Q,Toby Keith's I Love This Bar & Grill,"Restaurants, Nightlife, Bars, Music Venues, American (Traditional), Arts & Entertainment",1,3.0
352,o15GPMmuGp4qwoqmBOUgNw,The Breakfast Joynt,"Breakfast & Brunch, Restaurants",0,4.0
353,8lZtLSeJVg28Gb75iklmmQ,East Side Pizza,"Restaurants, Caterers, Food, Pizza, Sandwiches, Italian, Event Planning & Services, Food Delivery Services",0,3.0
354,aozJXsHFqdK3Do09lEgMHA,Mill Cue Club,"Nightlife, Bars, Pool Halls",1,3.5
355,Ja4stXdNYr39u5CZHMNtjw,Cien Agaves Tacos & Tequila - Old Town Scottsdale,"Venues & Event Spaces, Cocktail Bars, Nightlife, Bars, Mexican, Event Planning & Services, Sports Bars, Restaurants",1,4.0
356,NCFwm2-TDb-oBQ2medmYDg,Fountains of Bellagio,"Public Services & Government, Restaurants, Performing Arts, Landmarks & Historical Buildings, Local Flavor, Street Art, Arts & Entertainment",1,4.5
357,hzyvL2v97xLzLbLXcdi1uw,Cafe Moulin,"Restaurants, Breakfast & Brunch, Coffee & Tea, French, Food, Creperies, Cafes",1,4.0
358,qXGKYRwCR9SLgLl0g_9o5g,Bar Louie,"Cocktail Bars, Restaurants, American (New), American (Traditional), Bars, Nightlife",0,2.5
359,b42EKdSk61zd_FEqEwioYQ,Upstream,"Seafood, Nightlife, Bars, Sushi Bars, Wine Bars, Restaurants, Breakfast & Brunch",1,3.5
360,9mIm1ef-NVDQHFE39Faxxg,Vine Tavern & Eatery,"Restaurants, American (Traditional)",1,3.5
361,LFfYe-hh1NKFtUKV3LUgfg,Indian Paradise,"Indian, Restaurants, Gluten-Free, Pakistani, Halal, Buffets",0,4.0
362,2232XZ-3ub4S9cmrHJSDFg,Ninety's Ice Cream & Sandwiches,"Desserts, Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Restaurants, Sandwiches",1,4.5
363,jozzH4XCEM9yQFjLAc3_zA,Rocket Fizz,"Specialty Food, Food, Candy Stores",1,4.5
364,4gwh0q7JsdzHIm_pdYUlZg,ShinBay,"Japanese, Seafood, Restaurants",0,4.5
365,gHoP4eJimaMltfUlp6EP4Q,Sammy's Woodfired Pizza and Grill,"Restaurants, Salad, Pizza, Gluten-Free",1,4.0
366,eS76100l3h7Ollb5s3_M4A,Madhouse Coffee,"Bagels, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch, Food, Coffee & Tea, Bakeries",1,4.0
367,2S6p5ICNswz_EdgcZk76qQ,Duckworth's Kitchen & Taphouse,"Bars, Sandwiches, Restaurants, Beer Bar, Nightlife, American (New), Beer, Wine & Spirits, Chicken Wings, Burgers, Sports Bars, Pizza, Food, American (Traditional), Cheesesteaks",1,4.0
368,Woqed5Fw95J6oEZxIHiBgg,Morris Ramen,"Ramen, Japanese, Restaurants",1,4.0
369,eEfDS8JjpUOoslhJDIbltA,Jimmy and Joe's Pizzeria,"Pizza, Food, Restaurants",1,3.0
370,2NsEac9xCBI05bo5l4yI7Q,Hertz Rent A Car,"Automotive, Car Rental, Hotels & Travel",1,2.5
371,0G1y7uV7w1D2uziS4Lt_Dw,Chapalas Mexican Restaurants,"Restaurants, Mexican",1,3.5
372,ZPwx7ktiVluGFVg0L05n5A,Rincon De Buenos Aires,"Argentine, Delis, Specialty Food, Ethnic Food, Italian, Restaurants, Food, Latin American, Grocery, Steakhouses",1,4.5
373,vhIJ91MDgUuk4Cr9Kpj1Nw,Jimmy John's,"Food, Fast Food, Food Delivery Services, Sandwiches, Delis, Restaurants",1,3.0
